"ID","ag-2016","ag-2020","auditor-2016","auditor-2020","gov-2018","gov-2022","president-2016","president-2020","senator-2016","senator-2018","senator-2022","treasurer-2016","treasurer-2020"
99,0.2823,0.289652334910512,0.279820436083796,0.263668614357262,0.356356968215159,0.355589586523737,0.269408308854385,0.292064136391313,0.27286027798098,0.338867386433082,0.306078370873187,0.286737967914439,0.27268025240509
100,0.2552,0.249718324285568,0.259762308998302,0.22389454017023,0.325664257355187,0.315345528455285,0.245980371685112,0.251467908483499,0.253181723346547,0.307198205546493,0.27083120335344,0.260342979635584,0.230341704405105
101,0.4074,0.400391833367705,0.441499472016895,0.367043551088777,0.473304179802705,0.476599223380339,0.390185703911194,0.390105433901054,0.395162986330179,0.439474220501325,0.409673418768086,0.424274744027304,0.374572228559577
102,0.2801,0.29565845106734,0.314288742845029,0.256592716617832,0.366524129505192,0.380234335201223,0.255809107012608,0.286322619892528,0.270330133952115,0.329422566823097,0.313010230443319,0.291266282297672,0.268358643644685
103,0.5927,0.632557656347392,0.643656322567026,0.592756369762055,0.687921520539546,0.703169734151329,0.61733681462141,0.634562633343493,0.592638672887506,0.652205054742658,0.651778413736713,0.61349104859335,0.61056833701019
104,0.6421,0.682730093071355,0.68158844765343,0.637820174976283,0.711269760326364,0.706249360744605,0.654018089198461,0.666801619433198,0.634230926152591,0.681660899653979,0.666461727636028,0.659339525283798,0.658271501724318
105,0.5839,0.648980012363486,0.635700339122392,0.580486785751593,0.685094685400122,0.699622872286209,0.594420154070373,0.633488749239814,0.567419158023185,0.643053715217613,0.640744909444388,0.603025936599424,0.618458016855686
106,0.3799,0.464458887857217,0.429014900662252,0.406446871062579,0.511929037520392,0.544062085162871,0.404215162000629,0.457470564352416,0.379046257530889,0.46393225181104,0.47781989550251,0.399004562422231,0.427394116419779
107,0.347,0.312984195847536,0.348104702943413,0.265267376858981,0.412988072178611,0.35007308415118,0.240182364521811,0.264038110683154,0.30913019989195,0.346423135464231,0.298216507673165,0.387160602396394,0.277195893394172
108,0.3644,0.365450222268169,0.359895493141737,0.317795275590551,0.432724676119555,0.415131854332357,0.306470157834222,0.337096938256535,0.333833780160858,0.387821490291756,0.370289855072464,0.390619875368973,0.325252315055665
109,0.4012,0.393851568160646,0.411846764674321,0.336146866427516,0.441538618093009,0.420944768931243,0.331656711725872,0.34384858044164,0.376062856527823,0.396747967479675,0.378255005705986,0.469674077271746,0.386153045288912
110,0.3299,0.327280231118448,0.327584336695954,0.285232067510549,0.380202474690664,0.371833008513694,0.291701505016722,0.307324516785351,0.331593257205003,0.370645752699124,0.337336922758335,0.350374470856399,0.269982421673043
111,0.3346,0.326687904634673,0.333767361111111,0.287839111762857,0.367396841569027,0.354239019407559,0.288155016147515,0.304787934001417,0.325373459818995,0.36723278755212,0.324881467738611,0.355774493705528,0.287827076222981
112,0.6363,0.612823674475956,0.692192513368984,0.564517814230488,0.674901285815531,0.628539417396618,0.512230364330684,0.533582466417534,0.585323491098567,0.63336027480299,0.583350378400491,0.686012705933025,0.578734858681023
